pais_iso,pais,indicador_code,indicador,anio,valor
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2009,4.69
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2008,9.01
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2007,9.8
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2006,8.31
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2005,5.71
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2004,3.47
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2003,2.56
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2002,2.38
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2001,1.28
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2000,1.68
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1999,1.91
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1998,3.03
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1997,3.82
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1996,0.83
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1995,0.22
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1994,1.22
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1993,-2.6
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1992,1.49
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1991,3.45
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1990,3.32
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1989,-1.24
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1988,-1.22
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1987,0.11
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1986,-2.33
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1985,-3.68
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1984,0.78
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1983,1.83
CHN,China,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1982,2.76
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2023,25.29
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2022,27.31
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2021,25.61
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2020,23.4
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2019,26.45
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2018,27.61
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2017,27.31
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2016,26.61
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2015,27.82
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2014,30.0
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2013,30.01
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2012,30.68
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2011,30.84
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2010,28.22
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2009,24.76
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2008,29.87
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2007,28.01
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2006,26.98
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2005,25.64
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2004,24.45
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2003,22.63
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2002,22.29
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2001,22.97
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2000,25.1
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1999,23.31
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1998,22.83
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1997,23.43
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1996,22.69
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1995,22.45
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1994,21.06
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1993,20.04
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1992,19.95
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1991,19.79
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1990,19.82
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1989,19.42
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1988,19.07
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1987,17.97
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1986,16.9
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1985,16.6
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1984,17.52
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1983,16.67
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1982,17.54
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1981,19.43
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1980,20.11
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1979,18.38
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1978,16.97
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1977,16.42
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1976,16.05
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1975,15.52
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1974,16.44
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1973,13.08
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1972,11.34
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1971,10.76
USA,Estados Unidos,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1970,10.76
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2023,14.11
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2022,15.53
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2021,14.65
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2020,13.19
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2019,14.58
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2018,15.25
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2017,15.05
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2016,14.65
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2015,15.35
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2014,16.45
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2013,16.42
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2012,17.04
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2011,17.28
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2010,15.88
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2009,13.83
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2008,17.44
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2007,16.55
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2006,16.33
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2005,15.66
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2004,14.82
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2003,13.59
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2002,13.15
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2001,13.26
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),2000,14.41
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1999,13.0
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1998,12.31
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1997,12.31
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1996,11.94
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1995,11.81
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1994,11.16
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1993,10.5
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1992,10.24
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1991,10.13
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1990,10.56
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1989,10.48
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1988,10.58
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1987,10.48
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1986,9.89
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1985,9.62
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1984,10.03
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1983,9.04
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1982,9.07
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1981,9.91
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1980,10.28
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1979,9.62
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1978,9.03
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1977,8.76
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1976,8.07
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1975,7.28
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1974,8.25
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1973,6.4
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1972,5.8
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1971,5.35
USA,Estados Unidos,NE.IMP.GNFS.ZS,Importaciones (% PIB),1970,5.2
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2023,-3.4
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2022,-3.88
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2021,-3.68
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2020,-2.82
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2019,-2.07
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2018,-2.14
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2017,-1.89
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2016,-2.12
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2015,-2.24
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2014,-2.11
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2013,-2.02
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2012,-2.57
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2011,-2.92
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2010,-2.87
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2009,-2.62
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2008,-4.72
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2007,-5.09
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2006,-5.91
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2005,-5.75
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2004,-5.2
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2003,-4.56
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2002,-4.17
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2001,-3.72
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2000,-3.92
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1999,-2.98
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1998,-2.37
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1997,-1.64
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1996,-1.54
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1995,-1.49
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1994,-1.67
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1993,-1.24
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1992,-0.79
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1991,0.05
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1990,-1.32
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1989,-1.76
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1988,-2.32
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1987,-3.31
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1986,-3.21
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1985,-2.87
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1984,-2.45
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1983,-1.22
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1982,-0.35
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1981,0.15
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1980,0.07
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1979,-0.01
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1978,-0.67
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1977,-0.73
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1976,0.2
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1975,1.06
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1974,0.11
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1973,0.53
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1972,-0.41
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1971,-0.08
USA,Estados Unidos,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1970,0.24
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2023,81.96
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2022,88.79
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2021,79.92
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2020,72.93
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2019,79.07
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2018,79.13
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2017,77.45
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2016,76.01
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2015,77.76
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2014,76.85
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2013,77.59
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2012,79.33
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2011,78.43
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2010,73.89
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2009,66.14
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2008,76.11
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2007,74.88
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2006,72.76
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2005,66.95
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2004,62.91
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2003,58.91
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2002,58.33
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2001,59.56
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2000,59.2
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1999,51.52
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1998,50.16
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1997,48.38
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1996,43.9
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1995,42.61
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1994,41.1
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1993,39.75
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1992,44.68
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1991,47.64
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1990,45.69
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1989,45.04
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1988,42.36
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1987,41.53
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1986,42.78
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1985,47.73
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1984,46.07
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1983,43.41
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1982,44.22
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1981,44.02
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1980,41.7
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1979,39.08
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1978,37.04
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1977,37.96
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1976,38.22
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1975,35.77
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1974,36.81
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1973,31.58
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1972,30.62
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1971,30.73
DEU,Alemania,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1970,31.59
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2023,42.97
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2022,45.63
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2021,42.52
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2020,39.12
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2019,42.34
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2018,42.5
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2017,42.2
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2016,41.64
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2015,42.59
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2014,41.69
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2013,41.68
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2012,42.69
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2011,41.64
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2010,39.5
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2009,35.45
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2008,40.95
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2007,40.64
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2006,38.97
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2005,35.95
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2004,33.94
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2003,31.27
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2002,31.19
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2001,30.56
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2000,29.68
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1999,26.03
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1998,25.66
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1997,24.7
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1996,22.28
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1995,21.48
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1994,20.61
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1993,19.88
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1992,22.09
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1991,23.57
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1990,22.74
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1989,22.21
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1988,21.0
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1987,20.6
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1986,21.2
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1985,22.84
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1984,21.63
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1983,20.21
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1982,20.78
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1981,20.05
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1980,18.54
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1979,17.75
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1978,17.56
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1977,17.9
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1976,18.0
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1975,17.04
